temperature_C,condition,bin_key,n_samples,SOC_IQR_fraction,SOC_range_fraction
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 29, 1)",76,0.03730026917869189,0.06801678066154648
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 29, 2)",77,0.009534785943168367,0.02979466331815217
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 32, 1)",52,0.029829596507904954,0.06496038841027008
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 35, 1)",56,0.06549701555004395,0.14827086714347182
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 35, 2)",71,0.04285253978338244,0.12040225130612936
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 0, 0)",227,0.09488356864549359,0.2786876598772881
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 1, 0)",154,0.06629905922985548,0.1352958616489642
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 2, 0)",67,0.040287605711796404,0.09933606763804041
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 3, 0)",51,0.019821795997469166,0.0676645510367696
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 0, 0)",174,0.1671947504338595,0.3321238209732787
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 1, 0)",106,0.05222834167712301,0.1432916202689919
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 2, 0)",85,0.035755989703655705,0.10987762478286071
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 3, 0)",95,0.02575214673493803,0.0819715649639638
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 4, 0)",80,0.029497993826191532,0.0863665015600134
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 5, 0)",61,0.025425596209581208,0.0830413505858077
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 10, 0)",55,0.022149560124907625,0.0466782746270214
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 0, 0)",94,0.2046254538560997,0.32258073319065333
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 1, 0)",86,0.055262363331687825,0.1356581442607256
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 7, 0)",69,0.015220069295328598,0.0742593550075931
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 10, 0)",51,0.045067584205466,0.06408196685922449
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 24, 1)",51,0.0011673491581233458,0.01041159150812189
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 0, 0)",83,0.09173206877006918,0.32592698409089704
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 1, 0)",99,0.09503291066942687,0.17800149458623
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 3, 0)",53,0.012897415276267504,0.0593152437517967
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 10, 0)",58,0.03336231075084625,0.06984591051732911
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 17, 2)",62,0.0030806158791983895,0.007046675141733683
25.0,C_raw_plus_V_dev_from_past200_tertile,"(4, 0, 0)",64,0.1717469529918078,0.2608308027778662
25.0,C_raw_plus_V_dev_from_past200_tertile,"(4, 1, 0)",83,0.10440127450302517,0.1790401684782113
25.0,C_raw_plus_V_dev_from_past200_tertile,"(4, 2, 0)",63,0.04753763531205257,0.14853072085037716
25.0,C_raw_plus_V_dev_from_past200_tertile,"(4, 3, 0)",51,0.03719832948317525,0.05831088994045677
25.0,C_raw_plus_V_dev_from_past200_tertile,"(4, 17, 0)",56,0.0029742257851103904,0.007166341989432501
25.0,C_raw_plus_V_dev_from_past200_tertile,"(4, 29, 2)",63,0.010248214597480793,0.03848537311998999
25.0,C_raw_plus_V_dev_from_past200_tertile,"(5, 1, 0)",56,0.09093466629155583,0.17388250730096755
25.0,C_raw_plus_V_dev_from_past200_tertile,"(5, 2, 0)",56,0.04507901461856384,0.12834918457637362
25.0,C_raw_plus_V_dev_from_past200_tertile,"(5, 26, 2)",53,0.00018881700693811065,0.02592424856573959
25.0,C_raw_plus_V_dev_from_past200_tertile,"(5, 29, 2)",131,0.006359008502155553,0.04514012589126899
25.0,C_raw_plus_V_dev_from_past200_tertile,"(6, 1, 0)",53,0.09305339061310108,0.1595015584261255
25.0,C_raw_plus_V_dev_from_past200_tertile,"(6, 2, 0)",54,0.05673582086553619,0.16196726980238907
25.0,C_raw_plus_V_dev_from_past200_tertile,"(6, 3, 0)",53,0.03701236262920521,0.10010414542354673
25.0,C_raw_plus_V_dev_from_past200_tertile,"(6, 24, 2)",59,0.0013619509327875146,0.010570766506579898
25.0,C_raw_plus_V_dev_from_past200_tertile,"(6, 29, 2)",108,0.011845654304711378,0.024556369133944794
25.0,C_raw_plus_V_dev_from_past200_tertile,"(7, 2, 0)",59,0.0730163313050014,0.1492850847908428
25.0,C_raw_plus_V_dev_from_past200_tertile,"(7, 3, 0)",66,0.024551727860467498,0.10253541416637807
25.0,C_raw_plus_V_dev_from_past200_tertile,"(7, 4, 0)",50,0.03963459479957987,0.10978098248834378
25.0,C_raw_plus_V_dev_from_past200_tertile,"(7, 29, 0)",69,0.013386810637501106,0.01591080767693731
25.0,C_raw_plus_V_dev_from_past200_tertile,"(7, 29, 1)",59,0.01338683636921642,0.04310930336630801
25.0,C_raw_plus_V_dev_from_past200_tertile,"(7, 29, 2)",76,0.030515700199967438,0.03767007230555178
25.0,C_raw_plus_V_dev_from_past200_tertile,"(8, 2, 0)",68,0.0727921117869158,0.19521029827843434
25.0,C_raw_plus_V_dev_from_past200_tertile,"(8, 3, 0)",63,0.03421518317851602,0.11870781563156552
25.0,C_raw_plus_V_dev_from_past200_tertile,"(8, 4, 0)",62,0.006372042774919484,0.06586154822758317
25.0,C_raw_plus_V_dev_from_past200_tertile,"(8, 5, 0)",68,0.021575613056823484,0.1041768551109451
25.0,C_raw_plus_V_dev_from_past200_tertile,"(8, 7, 0)",67,0.024489257381673124,0.1075674433835419
25.0,C_raw_plus_V_dev_from_past200_tertile,"(8, 9, 0)",54,0.042518760082227325,0.08829532249509461
25.0,C_raw_plus_V_dev_from_past200_tertile,"(8, 10, 0)",55,0.0415804184358845,0.09533428978889999
25.0,C_raw_plus_V_dev_from_past200_tertile,"(9, 3, 0)",56,0.026720291772458604,0.06813381027128224
25.0,C_raw_plus_V_dev_from_past200_tertile,"(9, 4, 0)",50,0.031380475663116414,0.11026849138916023
25.0,C_raw_plus_V_dev_from_past200_tertile,"(9, 7, 0)",64,0.02050580888959941,0.10361422953843691
25.0,C_raw_plus_V_dev_from_past200_tertile,"(9, 29, 1)",51,1.0918592621700363e-07,0.0253482795995017
25.0,C_raw_plus_V_dev_from_past200_tertile,"(10, 10, 0)",58,0.0523531742280125,0.0762177915239875
25.0,C_raw_plus_V_dev_from_past200_tertile,"(10, 23, 2)",68,0.00128611191853642,0.002918329777299389
25.0,C_raw_plus_V_dev_from_past200_tertile,"(10, 24, 2)",70,0.001804958686945829,0.031067171809630006
25.0,C_raw_plus_V_dev_from_past200_tertile,"(10, 29, 1)",56,0.007345874483578679,0.009489543028823488
25.0,C_raw_plus_V_dev_from_past200_tertile,"(11, 4, 0)",50,0.029064760182862526,0.0671493765210594
25.0,C_raw_plus_V_dev_from_past200_tertile,"(11, 5, 0)",64,0.02584635755623166,0.10136273406298241
25.0,C_raw_plus_V_dev_from_past200_tertile,"(11, 29, 1)",132,0.009825594475253718,0.011712491983823597
25.0,C_raw_plus_V_dev_from_past200_tertile,"(12, 3, 0)",52,0.034301347252895575,0.06774017817005207
25.0,C_raw_plus_V_dev_from_past200_tertile,"(12, 10, 0)",52,0.042392098108743836,0.07409241267187727
25.0,C_raw_plus_V_dev_from_past200_tertile,"(12, 14, 1)",53,0.033558337494238366,0.10569984253473036
25.0,C_raw_plus_V_dev_from_past200_tertile,"(12, 17, 1)",55,0.006252799573250145,0.010688784745703284
25.0,C_raw_plus_V_dev_from_past200_tertile,"(13, 10, 0)",62,0.03864097607384448,0.11180319015217055
25.0,C_raw_plus_V_dev_from_past200_tertile,"(13, 17, 1)",91,0.006522905154417891,0.01160988370887528
25.0,C_raw_plus_V_dev_from_past200_tertile,"(13, 18, 1)",53,0.0070404791302009495,0.039285125951283695
25.0,C_raw_plus_V_dev_from_past200_tertile,"(13, 29, 2)",113,0.004766099594744999,0.03235898133994661
25.0,C_raw_plus_V_dev_from_past200_tertile,"(14, 17, 1)",98,0.004176852313220625,0.011389547900978625
25.0,C_raw_plus_V_dev_from_past200_tertile,"(14, 19, 1)",50,0.011541568635691613,0.05978433569914793
25.0,C_raw_plus_V_dev_from_past200_tertile,"(14, 29, 2)",108,0.011446653299396897,0.039332210748747404
25.0,C_raw_plus_V_dev_from_past200_tertile,"(15, 17, 1)",77,0.005025960312628586,0.027128170136348495
25.0,C_raw_plus_V_dev_from_past200_tertile,"(15, 18, 1)",52,0.005247276591596017,0.02621573742935529
25.0,C_raw_plus_V_dev_from_past200_tertile,"(15, 23, 1)",53,0.0012105742667138375,0.03305917143104786
25.0,C_raw_plus_V_dev_from_past200_tertile,"(15, 24, 1)",59,0.0011565501832193625,0.048539682778128035
25.0,C_raw_plus_V_dev_from_past200_tertile,"(15, 29, 2)",52,0.00031140792907735637,0.008107094814544302
25.0,C_raw_plus_V_dev_from_past200_tertile,"(16, 7, 0)",54,0.017265444687695197,0.07277512881937859
25.0,C_raw_plus_V_dev_from_past200_tertile,"(16, 10, 0)",61,0.03278814740184949,0.05975908377741512
25.0,C_raw_plus_V_dev_from_past200_tertile,"(16, 17, 1)",122,0.00718232265947949,0.0450253944209571
25.0,C_raw_plus_V_dev_from_past200_tertile,"(16, 18, 1)",56,0.009353918413463447,0.056316985171885936
25.0,C_raw_plus_V_dev_from_past200_tertile,"(16, 29, 1)",52,1.1393817972438214e-07,0.020536246274998726
25.0,C_raw_plus_V_dev_from_past200_tertile,"(16, 29, 2)",52,0.028166959948880854,0.036412910120792674
25.0,C_raw_plus_V_dev_from_past200_tertile,"(17, 17, 1)",65,0.0031214818995158877,0.0242046351344547
25.0,C_raw_plus_V_dev_from_past200_tertile,"(17, 19, 1)",50,0.017971436369782323,0.07184596493398238
25.0,C_raw_plus_V_dev_from_past200_tertile,"(17, 29, 1)",94,0.013141644024775023,0.02781365136629871
25.0,C_raw_plus_V_dev_from_past200_tertile,"(17, 29, 2)",72,0.009134010587737662,0.05024835861054816
25.0,C_raw_plus_V_dev_from_past200_tertile,"(18, 17, 1)",82,0.005319309166556374,0.026768756958542195
25.0,C_raw_plus_V_dev_from_past200_tertile,"(18, 29, 2)",105,0.00474900817233076,0.03674368737699579
25.0,C_raw_plus_V_dev_from_past200_tertile,"(19, 17, 1)",94,0.005846367945237629,0.026887417719363815
25.0,C_raw_plus_V_dev_from_past200_tertile,"(19, 18, 1)",50,0.006040210643251109,0.028244614555855918
25.0,C_raw_plus_V_dev_from_past200_tertile,"(19, 29, 1)",66,0.008763818834945536,0.0532201602826462
25.0,C_raw_plus_V_dev_from_past200_tertile,"(19, 29, 2)",137,0.006243941999452107,0.055251222043012416
25.0,C_raw_plus_V_dev_from_past200_tertile,"(20, 17, 1)",86,0.005062431773284692,0.023815926746778404
25.0,C_raw_plus_V_dev_from_past200_tertile,"(20, 29, 2)",91,0.020305584399393617,0.043739569040470216
25.0,C_raw_plus_V_dev_from_past200_tertile,"(21, 17, 1)",72,0.01631813210157651,0.022262619944500406
25.0,C_raw_plus_V_dev_from_past200_tertile,"(21, 29, 1)",124,0.009802617512995049,0.027036803934119114
25.0,C_raw_plus_V_dev_from_past200_tertile,"(21, 29, 2)",118,0.009523576883544105,0.0480463006311217
25.0,C_raw_plus_V_dev_from_past200_tertile,"(22, 21, 1)",54,0.01852321100019222,0.05537569677319332
25.0,C_raw_plus_V_dev_from_past200_tertile,"(22, 23, 1)",73,0.0009494089497171232,0.002336952507212997
25.0,C_raw_plus_V_dev_from_past200_tertile,"(22, 29, 1)",72,0.015950341164163273,0.04248858439024966
25.0,C_raw_plus_V_dev_from_past200_tertile,"(22, 29, 2)",125,0.016670847499406505,0.04848335218869537
25.0,C_raw_plus_V_dev_from_past200_tertile,"(23, 17, 0)",62,0.0031238088810991993,0.0075634950159934045
25.0,C_raw_plus_V_dev_from_past200_tertile,"(23, 23, 1)",50,0.0006923423935671358,0.04001703730750933
25.0,C_raw_plus_V_dev_from_past200_tertile,"(23, 29, 2)",170,0.00852773187615985,0.0329917529586119
25.0,C_raw_plus_V_dev_from_past200_tertile,"(24, 29, 1)",57,0.005649156951484602,0.01937189596131844
25.0,C_raw_plus_V_dev_from_past200_tertile,"(24, 29, 2)",152,0.013195028245129303,0.044049682106759636
25.0,C_raw_plus_V_dev_from_past200_tertile,"(24, 34, 2)",50,0.042413398984742556,0.1310326032797497
25.0,C_raw_plus_V_dev_from_past200_tertile,"(25, 24, 2)",51,0.000778351926150167,0.0018374058000933946
25.0,C_raw_plus_V_dev_from_past200_tertile,"(25, 29, 1)",59,0.0032137567569898717,0.022751494792881632
25.0,C_raw_plus_V_dev_from_past200_tertile,"(25, 29, 2)",116,0.0021488412203790608,0.040003380577164904
25.0,C_raw_plus_V_dev_from_past200_tertile,"(26, 19, 1)",53,0.01990252929365144,0.059298748099722465
25.0,C_raw_plus_V_dev_from_past200_tertile,"(26, 29, 1)",58,1.257608596150206e-07,0.02226168573289633
25.0,C_raw_plus_V_dev_from_past200_tertile,"(26, 29, 2)",96,0.003426970975449639,0.05054568934190479
25.0,C_raw_plus_V_dev_from_past200_tertile,"(26, 32, 2)",50,0.013421691552463477,0.10671619891615075
25.0,C_raw_plus_V_dev_from_past200_tertile,"(26, 34, 2)",65,0.05002388400580671,0.12449414527402453
25.0,C_raw_plus_V_dev_from_past200_tertile,"(27, 26, 1)",68,0.0002432049276105408,0.02191531690456383
25.0,C_raw_plus_V_dev_from_past200_tertile,"(27, 29, 2)",52,0.01805387897781907,0.03873566845761722
25.0,C_raw_plus_V_dev_from_past200_tertile,"(27, 33, 2)",61,0.017715368685970012,0.09651459249986133
25.0,C_raw_plus_V_dev_from_past200_tertile,"(27, 34, 2)",60,0.04581902328020848,0.1071380302117888
25.0,C_raw_plus_V_dev_from_past200_tertile,"(28, 29, 1)",94,0.005727569600876503,0.02930192662334774
25.0,C_raw_plus_V_dev_from_past200_tertile,"(28, 29, 2)",73,0.0050640334462066505,0.01707099235943199
25.0,C_raw_plus_V_dev_from_past200_tertile,"(29, 29, 2)",113,0.025073835326630434,0.04777464319687763
25.0,C_raw_plus_V_dev_from_past200_tertile,"(29, 35, 2)",59,0.11870619673718497,0.2576167914855325
25.0,C_raw_plus_V_dev_from_past200_tertile,"(30, 17, 1)",77,0.003646328677970656,0.011294761999021907
25.0,C_raw_plus_V_dev_from_past200_tertile,"(30, 29, 2)",118,0.011422365226278597,0.0362197623039382
25.0,C_raw_plus_V_dev_from_past200_tertile,"(30, 35, 2)",74,0.16160840432844026,0.2532520810774403
25.0,C_raw_plus_V_dev_from_past200_tertile,"(31, 17, 1)",54,0.003334297671640396,0.010368484702057423
25.0,C_raw_plus_V_dev_from_past200_tertile,"(31, 29, 2)",63,0.028905526934472348,0.03954685266128055
25.0,C_raw_plus_V_dev_from_past200_tertile,"(31, 35, 2)",58,0.13814972303633716,0.24943500700667665
25.0,C_raw_plus_V_dev_from_past200_tertile,"(32, 24, 1)",66,0.001070027291329989,0.058015180531625465
25.0,C_raw_plus_V_dev_from_past200_tertile,"(32, 29, 1)",53,0.006563730654238542,0.006564007907672753
25.0,C_raw_plus_V_dev_from_past200_tertile,"(32, 29, 2)",73,0.013907180097535665,0.013907509278034635
25.0,C_raw_plus_V_dev_from_past200_tertile,"(32, 35, 2)",56,0.13033959242920912,0.23681721797776267
25.0,C_raw_plus_V_dev_from_past200_tertile,"(33, 29, 2)",152,0.023813655912492626,0.05268926400116258
25.0,C_raw_plus_V_dev_from_past200_tertile,"(33, 35, 2)",68,0.11250730335502673,0.20083968292409632
25.0,C_raw_plus_V_dev_from_past200_tertile,"(34, 7, 0)",55,0.011815128057524715,0.07151771726764133
25.0,C_raw_plus_V_dev_from_past200_tertile,"(34, 10, 0)",56,0.0384763879663923,0.06840263345591668
25.0,C_raw_plus_V_dev_from_past200_tertile,"(34, 17, 1)",81,0.0058711001802120855,0.011348921927426536
25.0,C_raw_plus_V_dev_from_past200_tertile,"(34, 26, 2)",65,0.00023957014899533835,0.02233956612253485
25.0,C_raw_plus_V_dev_from_past200_tertile,"(34, 29, 2)",83,0.010130699941157006,0.018960026711915767
25.0,C_raw_plus_V_dev_from_past200_tertile,"(35, 23, 2)",54,0.0010701800588996946,0.0028752910497806816
25.0,C_raw_plus_V_dev_from_past200_tertile,"(35, 24, 2)",56,0.0014592113680089724,0.02649393938416711
25.0,C_raw_plus_V_dev_from_past200_tertile,"(35, 29, 2)",121,0.01627391424752611,0.05015547221916117
25.0,C_raw_plus_V_dev_from_past200_tertile,"(36, 19, 1)",52,0.020218658964997527,0.054112703137736085
25.0,C_raw_plus_V_dev_from_past200_tertile,"(36, 29, 2)",120,0.002635293382248327,0.047905747048946234
25.0,C_raw_plus_V_dev_from_past200_tertile,"(37, 25, 1)",51,0.005380449923803043,0.034612611840374674
25.0,C_raw_plus_V_dev_from_past200_tertile,"(37, 26, 1)",68,0.015271627422796197,0.03457940347955035
25.0,C_raw_plus_V_dev_from_past200_tertile,"(37, 29, 1)",170,0.013647337993418218,0.04204401824460946
25.0,C_raw_plus_V_dev_from_past200_tertile,"(37, 29, 2)",62,0.009176163429392314,0.03599774681661383
25.0,C_raw_plus_V_dev_from_past200_tertile,"(38, 17, 2)",50,0.021485250343958873,0.028301400034540736
25.0,C_raw_plus_V_dev_from_past200_tertile,"(38, 24, 2)",60,0.0010753866743974383,0.032187165334769174
25.0,C_raw_plus_V_dev_from_past200_tertile,"(38, 29, 2)",169,0.0059105707081900105,0.03469938930320504
25.0,C_raw_plus_V_dev_from_past200_tertile,"(39, 26, 1)",59,0.0002831921287224093,0.0005010219921163239
25.0,C_raw_plus_V_dev_from_past200_tertile,"(39, 29, 2)",236,0.025052659581444314,0.06801678066154648
25.0,C_raw_plus_V_dev_from_past200_tertile,"(39, 32, 2)",69,0.029624726040302418,0.0674483591940841
25.0,C_raw_plus_V_dev_from_past200_tertile,"(39, 33, 2)",70,0.02849898821504182,0.07681413042368279
25.0,C_raw_plus_V_dev_from_past200_tertile,"(39, 34, 2)",117,0.03423514882732015,0.10149096849302097
25.0,C_raw_plus_V_dev_from_past200_tertile,"(39, 35, 2)",162,0.051210845866382915,0.14827086714347182
25.0,D_raw_plus_both_history_tertiles,"(0, 0, 1, 0)",64,0.09027720059710324,0.2201631402187343
25.0,D_raw_plus_both_history_tertiles,"(0, 0, 2, 0)",130,0.11077018269336081,0.2786876598772881
25.0,D_raw_plus_both_history_tertiles,"(0, 1, 0, 0)",51,0.04650046568222499,0.0839193968440391
25.0,D_raw_plus_both_history_tertiles,"(0, 1, 1, 0)",55,0.06657910256773664,0.1177206519284032
25.0,D_raw_plus_both_history_tertiles,"(1, 0, 2, 0)",103,0.16697858686849298,0.3321238209732787
25.0,D_raw_plus_both_history_tertiles,"(2, 0, 2, 0)",51,0.18677361296928624,0.3028589138593612
25.0,D_raw_plus_both_history_tertiles,"(2, 1, 2, 0)",52,0.027458859349518305,0.13436034550720688
25.0,D_raw_plus_both_history_tertiles,"(3, 0, 2, 0)",50,0.08852556078847224,0.32592698409089704
25.0,D_raw_plus_both_history_tertiles,"(3, 17, 2, 2)",62,0.0030806158791983895,0.007046675141733683
25.0,D_raw_plus_both_history_tertiles,"(4, 17, 0, 0)",56,0.0029742257851103904,0.007166341989432501
25.0,D_raw_plus_both_history_tertiles,"(5, 29, 1, 2)",59,0.014703834104335595,0.0348929883167446
25.0,D_raw_plus_both_history_tertiles,"(6, 24, 0, 2)",57,0.0013403367557714985,0.002913396706159921
25.0,D_raw_plus_both_history_tertiles,"(6, 29, 2, 2)",53,0.00901107500086612,0.011845870358390798
25.0,D_raw_plus_both_history_tertiles,"(7, 29, 0, 0)",51,0.013386828719247068,0.01591080767693731
25.0,D_raw_plus_both_history_tertiles,"(9, 29, 0, 1)",51,1.0918592621700363e-07,0.0253482795995017
25.0,D_raw_plus_both_history_tertiles,"(10, 23, 1, 2)",68,0.00128611191853642,0.002918329777299389
25.0,D_raw_plus_both_history_tertiles,"(10, 24, 1, 2)",62,0.0016320582525847505,0.003008073654007598
25.0,D_raw_plus_both_history_tertiles,"(10, 29, 0, 1)",50,0.00711709491277665,0.009489543028823488
25.0,D_raw_plus_both_history_tertiles,"(11, 29, 0, 1)",70,0.0028315320660570464,0.0065488720956035085
25.0,D_raw_plus_both_history_tertiles,"(13, 17, 2, 1)",65,0.004570799654901592,0.008799939624484387
25.0,D_raw_plus_both_history_tertiles,"(13, 29, 1, 2)",68,1.294699357445861e-07,0.03235898133994661
25.0,D_raw_plus_both_history_tertiles,"(14, 17, 2, 1)",95,0.004128555159047975,0.011389547900978625
25.0,D_raw_plus_both_history_tertiles,"(14, 29, 0, 2)",54,0.0032495207113903968,0.0057725254570759055
25.0,D_raw_plus_both_history_tertiles,"(15, 17, 2, 1)",59,0.0036089034052280144,0.027128170136348495
25.0,D_raw_plus_both_history_tertiles,"(15, 24, 0, 1)",52,0.0010700917365263352,0.03288924103932933
25.0,D_raw_plus_both_history_tertiles,"(15, 29, 2, 2)",51,0.00031140700180837255,0.008106913533452498
25.0,D_raw_plus_both_history_tertiles,"(16, 17, 2, 1)",65,0.004685820884854197,0.024597114725199265
25.0,D_raw_plus_both_history_tertiles,"(17, 29, 0, 1)",71,0.00731626562496579,0.02781365136629871
25.0,D_raw_plus_both_history_tertiles,"(18, 17, 1, 1)",50,0.002556681069816047,0.023698323536264165
25.0,D_raw_plus_both_history_tertiles,"(18, 29, 1, 2)",59,0.008312052131900893,0.021547480886035475
25.0,D_raw_plus_both_history_tertiles,"(19, 17, 2, 1)",57,0.0030561330795877972,0.008088917164869924
25.0,D_raw_plus_both_history_tertiles,"(19, 29, 1, 1)",52,0.008763802723646519,0.028688857004300405
25.0,D_raw_plus_both_history_tertiles,"(19, 29, 2, 2)",88,0.005911940537200511,0.024710771942436704
25.0,D_raw_plus_both_history_tertiles,"(20, 17, 2, 1)",70,0.004652742765144435,0.023815926746778404
25.0,D_raw_plus_both_history_tertiles,"(21, 29, 1, 1)",65,0.007279112273860799,0.027036803934119114
25.0,D_raw_plus_both_history_tertiles,"(21, 29, 2, 2)",83,0.0095235333019007,0.011843718167015682
25.0,D_raw_plus_both_history_tertiles,"(22, 23, 0, 1)",73,0.0009494089497171232,0.002336952507212997
25.0,D_raw_plus_both_history_tertiles,"(22, 29, 0, 1)",59,0.019590576525644166,0.04248858439024966
25.0,D_raw_plus_both_history_tertiles,"(22, 29, 0, 2)",62,0.009734028651710969,0.04228587696191061
25.0,D_raw_plus_both_history_tertiles,"(23, 29, 0, 2)",80,0.0028341604100692863,0.011763657760591184
25.0,D_raw_plus_both_history_tertiles,"(23, 29, 2, 2)",85,0.011167988178298283,0.0329917529586119
25.0,D_raw_plus_both_history_tertiles,"(24, 29, 1, 2)",57,0.016028641450573422,0.04198709929564831
25.0,D_raw_plus_both_history_tertiles,"(24, 29, 2, 2)",59,1.1219955042829355e-07,0.035945539568049745
25.0,D_raw_plus_both_history_tertiles,"(25, 29, 1, 2)",66,0.0021487152277019916,0.040003380577164904
25.0,D_raw_plus_both_history_tertiles,"(26, 29, 2, 2)",54,0.00044591641651869907,0.021377905162789146
25.0,D_raw_plus_both_history_tertiles,"(27, 26, 0, 1)",67,0.00023957803078200612,0.02191531690456383
25.0,D_raw_plus_both_history_tertiles,"(29, 29, 1, 2)",60,0.018313733552545952,0.04172424449451351
25.0,D_raw_plus_both_history_tertiles,"(29, 29, 2, 2)",51,0.015688675422103948,0.04574418230683064
25.0,D_raw_plus_both_history_tertiles,"(30, 17, 2, 1)",70,0.003646305148519491,0.011294761999021907
25.0,D_raw_plus_both_history_tertiles,"(30, 29, 2, 2)",62,0.007696621122099678,0.0362197623039382
25.0,D_raw_plus_both_history_tertiles,"(31, 17, 2, 1)",54,0.003334297671640396,0.010368484702057423
25.0,D_raw_plus_both_history_tertiles,"(31, 29, 2, 2)",53,0.03468900668401187,0.03954685266128055
25.0,D_raw_plus_both_history_tertiles,"(32, 24, 0, 1)",58,0.0008971128320250932,0.033070414567808126
25.0,D_raw_plus_both_history_tertiles,"(33, 29, 1, 2)",51,0.02332239600949715,0.05268926400116258
25.0,D_raw_plus_both_history_tertiles,"(33, 29, 2, 2)",64,0.007273575550595046,0.04163278000176873
25.0,D_raw_plus_both_history_tertiles,"(34, 26, 0, 2)",54,0.00019966373619606514,0.015522558355807847
25.0,D_raw_plus_both_history_tertiles,"(34, 29, 2, 2)",50,0.0101306728185383,0.018960026711915767
25.0,D_raw_plus_both_history_tertiles,"(35, 29, 2, 2)",104,0.0030729325756944093,0.05015546016466399
25.0,D_raw_plus_both_history_tertiles,"(36, 29, 0, 2)",68,0.0019270334888354945,0.0019271872995826334
25.0,D_raw_plus_both_history_tertiles,"(37, 29, 0, 1)",56,0.005726787333556915,0.005911540167941265
25.0,D_raw_plus_both_history_tertiles,"(37, 29, 1, 1)",73,0.013647428865781186,0.04204401407189884
25.0,D_raw_plus_both_history_tertiles,"(38, 24, 0, 2)",54,0.001005160535379357,0.03157253473131161
25.0,D_raw_plus_both_history_tertiles,"(38, 29, 0, 2)",58,1.3074493065978743e-07,0.024562240996572116
25.0,D_raw_plus_both_history_tertiles,"(38, 29, 2, 2)",87,0.007234888728362643,0.03469938930320504
25.0,D_raw_plus_both_history_tertiles,"(39, 26, 0, 1)",59,0.0002831921287224093,0.0005010219921163239
25.0,D_raw_plus_both_history_tertiles,"(39, 29, 0, 2)",111,0.02188634832061931,0.06556922807463961
25.0,D_raw_plus_both_history_tertiles,"(39, 29, 1, 2)",60,0.03973989313482218,0.06801678066154648
25.0,D_raw_plus_both_history_tertiles,"(39, 29, 2, 2)",65,0.01122726236669791,0.02979466331815217
25.0,D_raw_plus_both_history_tertiles,"(39, 32, 1, 2)",52,0.029829596507904954,0.06496038841027008
25.0,D_raw_plus_both_history_tertiles,"(39, 35, 1, 2)",56,0.06549701555004395,0.14827086714347182
25.0,D_raw_plus_both_history_tertiles,"(39, 35, 2, 2)",71,0.04285253978338244,0.12040225130612936
45.0,A_raw_VI_bins,"(0, 0)",74,0.027232712578780578,0.1013684758400876
45.0,A_raw_VI_bins,"(0, 1)",50,0.006958190739947273,0.0357968112066708
45.0,A_raw_VI_bins,"(0, 2)",52,0.013292805729602467,0.0278089891668832
45.0,A_raw_VI_bins,"(0, 9)",52,0.002738071503818683,0.012515133931435402
45.0,A_raw_VI_bins,"(0, 16)",60,0.0051594368504550014,0.012187619204739701
45.0,A_raw_VI_bins,"(0, 17)",85,0.006407210520828599,0.012535352819106102
45.0,A_raw_VI_bins,"(0, 26)",65,0.0002743089754990019,0.011874851563510196
45.0,A_raw_VI_bins,"(0, 28)",53,0.007038903569834699,0.0111887771749992
45.0,A_raw_VI_bins,"(1, 0)",189,0.10485313926591722,0.2696761487385572
45.0,A_raw_VI_bins,"(1, 1)",136,0.04641643027047235,0.0996865147111729
45.0,A_raw_VI_bins,"(1, 28)",72,0.009089342997693525,0.0119640977130313
45.0,A_raw_VI_bins,"(1, 29)",59,0.00876495382363851,0.016107442658302697
45.0,A_raw_VI_bins,"(2, 0)",157,0.1805819741737661,0.3576089610782253
45.0,A_raw_VI_bins,"(2, 1)",114,0.032814463089474916,0.1217536192539159
45.0,A_raw_VI_bins,"(2, 2)",112,0.04178431567430313,0.10272000799801409
45.0,A_raw_VI_bins,"(2, 3)",119,0.052096892870923714,0.0793700091137034
